../zymo/data/2018-03-09/1 ../zymo/data/2018-03-09/2 ../zymo/data/2018-03-09/3 ../zymo/data/2018-03-09/4 ../zymo/data/2022-02-18/Bpoop ../zymo/data/2022-02-18/Beauty ../zymo/data/2022-04-19/bvomit ../zymo/data/2022-07-11/bgood ../zymo/data/2022-08-19/brown ../zymo/data/2022-10-07/soil829 ../zymo/data/2023-10-25/Annie.2.US01120093 ../zymo/data/2023-10-25/Daisy.1..US01119673 ../zymo/data/2023-10-25/Happy.3.US01120297 ../zymo/data/2023-10-25/Rocky.4..US01120255 key_0 key_1 key_2 key_3 key_4 key_5 key_6
0 0 0 0 0 1910 182 0 0 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Fusobacteriaceae g__Fusobacterium s__equinum-gonidiaformans
0 0 0 0 0 268 184 0 0 0 0 0 0 0 None p__mjm_pad_114 c__mjm_pad_115 o__mjm_pad_116 f__mjm_pad_117 g__mjm_pad_118 s__mjm_pad_119
0 0 0 0 0 561 190 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Bergeyella s__zoohelcum_1
0 0 0 0 0 470 193 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__sp13363_2
0 0 0 0 0 158 207 0 0 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Leptotrichiaceae g__Streptobacillus s__moniliformis_1
0 0 0 0 0 169 207 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pasteurellales f__Pasteurellaceae g__Haemophilus s__sp62189_4
0 0 0 0 0 108 215 0 0 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Leptotrichiaceae g__Streptobacillus s__moniliformis_2
0 0 0 0 0 665 228 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Lactobacillales f__Streptococcaceae g__Streptococcus s__fryi_3
0 0 0 0 0 156 232 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__sp13365_4
0 0 0 0 0 715 237 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Prevotellaceae g__Alloprevotella s__sp13484_3
0 0 0 0 0 51 255 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pasteurellales f__Pasteurellaceae g__NA s__sp62273_6
0 0 0 0 0 466 260 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pasteurellales f__Pasteurellaceae g__Haemophilus s__sp62189_5
0 0 0 0 0 56 263 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Neisseriales f__Neisseriaceae g__Conchiformibius s__sp49784_3
0 0 0 0 0 988 277 0 0 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Fusobacteriaceae g__Fusobacterium s__sp37444_1
0 0 0 0 0 1458 292 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__cangingivalis_1
0 0 0 0 0 2380 304 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__canoris_2
0 0 0 0 0 885 307 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pseudomonadales f__Moraxellaceae g__Moraxella s__sp62638_3
0 0 0 0 0 977 315 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Prevotellaceae g__Alloprevotella s__sp13490_2
0 0 0 0 0 959 319 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Bacteroidaceae g__Bacteroides s__sp12145_1
0 0 0 0 0 138 331 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__sp13365_5
0 0 0 0 0 2244 332 0 0 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Fusobacteriaceae g__Fusobacterium s__sp37445
0 0 0 0 0 1215 335 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pseudomonadales f__Moraxellaceae g__Moraxella s__sp62638_4
0 0 0 0 0 986 431 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pseudomonadales f__Moraxellaceae g__Moraxella s__cuniculi_1
0 0 0 0 0 307 444 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pasteurellales f__Pasteurellaceae g__Bibersteinia s__sp62095_2
0 0 0 0 0 0 458 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Neisseriales f__Neisseriaceae g__Conchiformibius s__sp49784_4
0 0 0 0 0 0 517 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__gingivicanis_2
0 0 0 0 0 3435 554 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__gulae_1
0 0 0 0 0 563 567 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__gulae_2
0 0 0 0 0 100 646 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Neisseriales f__Neisseriaceae g__Conchiformibius s__steedae_2
0 0 0 0 0 3673 903 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__cangingivalis_2
0 0 0 0 0 312 961 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__sp13368_2
0 0 0 0 0 862 982 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pasteurellales f__Pasteurellaceae g__NA s__sp62273_7
0 0 0 0 0 11 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp66678
0 0 0 0 0 11 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Christensenellaceae g__NA s__sp30248_2
0 0 0 0 0 11 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp66695
0 0 0 0 0 11 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Actinomycetales f__Actinomycetaceae g__Actinomyces s__cardiffensis_2
0 0 0 0 0 11 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__denticola_2
0 0 0 0 0 11 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__medium-vincentii_1
0 0 0 0 0 11 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__pectinovorum
0 0 0 0 11 0 0 0 0 0 0 0 0 0 None p__mjm_pad_120 c__mjm_pad_121 o__mjm_pad_122 f__mjm_pad_123 g__mjm_pad_124 s__mjm_pad_125
0 0 0 0 0 12 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__parvum
0 0 0 0 0 12 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__NA g__NA s__sp12429
0 0 0 0 0 12 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Catonella s__sp32121
0 0 0 0 0 12 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XII g__Fusibacter s__sp31467_1
0 0 0 0 0 12 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__NA g__NA s__bacterium
0 0 0 0 0 12 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__canoris_3
0 0 0 0 0 12 0 0 0 0 0 0 0 0 None p__mjm_pad_126 c__mjm_pad_127 o__mjm_pad_128 f__mjm_pad_129 g__mjm_pad_130 s__mjm_pad_131
0 0 0 0 0 13 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Prevotellaceae g__Alloprevotella s__sp13484_4
0 0 0 0 0 13 0 0 0 0 0 0 0 0 k__Bacteria p__Saccharibacteria c__NA o__NA f__NA g__*Saccharimonas s__sp65968
0 0 0 0 0 13 0 0 0 0 0 0 0 0 k__Bacteria p__Tenericutes c__Mollicutes o__NA f__NA g__Firmicutes s__oral
0 0 0 0 0 13 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Cardiobacteriales f__Cardiobacteriaceae g__Cardiobacterium s__sp57124_2
0 0 0 0 0 13 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp66672
0 0 0 0 0 13 0 0 0 0 0 0 0 0 k__Bacteria p__Tenericutes c__Mollicutes o__Mycoplasmatales f__Mycoplasmataceae g__Mycoplasma s__neophronis
0 0 0 0 0 13 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Negativicutes o__Selenomonadales f__Veillonellaceae g__Veillonella s__parvula_2
0 0 0 0 0 13 0 0 0 0 0 0 0 0 k__Bacteria p__Cyanobacteria c__Chloroplast o__NA f__NA g__Castanea s__mollissima
0 0 0 0 0 13 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__Anaerovorax s__sp31493
0 0 0 0 0 14 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Coriobacteriia o__Coriobacteriales f__Coriobacteriaceae g__Atopobium s__sp10394
0 0 0 0 0 14 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__medium-vincentii_2
0 0 0 0 0 15 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Lactobacillales f__Enterococcaceae g__Enterococcus s__lemanii
0 0 0 0 0 15 0 0 0 0 0 0 0 0 k__Bacteria p__Synergistetes c__Synergistia o__Synergistales f__Synergistaceae g__Fretibacterium s__fastidiosum
0 0 0 0 0 15 0 0 0 0 0 0 0 0 k__Bacteria p__Saccharibacteria c__NA o__NA f__NA g__NA s__sp66045
0 0 0 0 0 15 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Propionibacteriaceae g__NA s__sp7833_2
0 0 0 0 0 16 0 0 0 0 0 0 0 0 k__Bacteria p__Synergistetes c__Synergistia o__Synergistales f__Synergistaceae g__Fretibacterium s__sp67106_2
0 0 0 0 0 16 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Epsilonproteobacteria o__Campylobacterales f__Campylobacteraceae g__Arcobacter s__thereius_2
0 0 0 0 0 16 0 0 0 0 0 0 0 0 k__Bacteria p__Chloroflexi c__Anaerolineae o__Anaerolineales f__Anaerolineaceae g__NA s__sp20572_3
0 0 0 0 0 16 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pseudomonadales f__Pseudomonadaceae g__Pseudomonas s__aeruginosa
0 0 0 0 0 17 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Brachymonas s__sp48857_1
0 0 0 0 0 17 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Desulfobacterales f__Desulfobulbaceae g__Desulfobulbus s__sp51846
0 0 0 0 0 17 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Petrimonas s__sp13305
0 0 0 0 0 17 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XII g__Fusibacter s__sp31467_2
0 0 0 0 0 18 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__NA s__sp35734
0 0 0 0 0 18 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Defluviitaleaceae g__NA s__sp31140_3
0 0 0 0 0 18 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__sp66801_2
0 0 0 0 0 19 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Rikenellaceae g__NA s__sp14589
0 0 0 0 0 19 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Brachymonas s__sp48857_2
0 0 0 0 19 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__Oscillospira s__sp34659
0 0 0 0 0 19 0 0 0 0 0 0 0 0 k__Bacteria p__Gracilibacteria c__NA o__NA f__NA g__NA s__sp38143_1
0 0 0 0 0 19 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Cardiobacteriales f__Cardiobacteriaceae g__Cardiobacterium s__sp57123
0 0 0 0 0 20 0 0 0 0 0 0 0 0 None p__mjm_pad_132 c__mjm_pad_133 o__mjm_pad_134 f__mjm_pad_135 g__mjm_pad_136 s__mjm_pad_137
0 0 0 0 0 20 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__NA s__sp35348-sp35356
0 0 0 0 0 20 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Actinomycetales f__Actinomycetaceae g__Actinomyces s__canis_10
0 0 0 0 0 20 0 0 0 0 0 0 0 0 k__Bacteria p__Gracilibacteria c__NA o__NA f__NA g__NA s__sp38143_2
0 0 0 0 0 20 0 0 0 0 0 0 0 0 k__Archaea p__Euryarchaeota c__Thermoplasmata o__Thermoplasmatales f__NA g__*Methanomethylophilus s__sp1266
0 0 0 0 0 21 0 0 0 0 0 0 0 0 k__Bacteria p__Tenericutes c__Mollicutes o__Mycoplasmatales f__Mycoplasmataceae g__Mycoplasma s__edwardii
0 0 0 0 0 21 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Epsilonproteobacteria o__Campylobacterales f__Campylobacteraceae g__Campylobacter s__mucosalis
0 0 0 0 0 21 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Lactobacillales f__Streptococcaceae g__Streptococcus s__sp30072
0 0 0 0 0 22 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__pedis_2
0 0 0 0 0 22 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__NA s__sp31623
0 0 0 0 0 22 0 0 0 0 0 0 0 0 k__Bacteria p__Saccharibacteria c__NA o__NA f__NA g__*Saccharimonas s__sp65955_2
0 0 0 0 0 22 0 0 0 0 0 0 0 0 k__Bacteria p__Saccharibacteria c__NA o__NA f__NA g__*Saccharimonas s__sp65946_2
0 0 0 0 0 23 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__NA s__sp31583
0 0 0 0 0 23 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Microbacter s__sp13164
0 0 0 0 0 23 0 0 0 0 0 0 0 0 k__Bacteria p__Tenericutes c__Mollicutes o__Mycoplasmatales f__Mycoplasmataceae g__Mycoplasma s__lipophilum
0 0 0 0 0 23 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Rhodocyclales f__Rhodocyclaceae g__Propionivibrio s__sp50395
0 0 0 0 0 24 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Epsilonproteobacteria o__Campylobacterales f__Helicobacteraceae g__NA s__sp55662
0 0 0 0 0 25 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp66723
0 0 0 0 0 25 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XII g__Fusibacter s__sp31458_2
0 0 0 0 0 25 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Actinomycetales f__Actinomycetaceae g__Actinomyces s__hordeovulneris_2
0 0 0 0 0 25 0 0 0 0 0 0 0 0 k__Bacteria p__Saccharibacteria c__NA o__NA f__NA g__NA s__*Saccharibacteria-sp65941
0 0 0 0 0 25 0 0 0 0 0 0 0 0 k__Bacteria p__Parcubacteria c__NA o__NA f__NA g__NA s__sp40081
0 0 0 0 0 25 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__NA g__Firmicutes s__bacterium_1
0 0 0 0 0 25 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Paludibacter s__sp13190_1
0 0 0 0 0 25 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp67037
0 0 0 0 0 26 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Propionibacteriaceae g__Propioniciclava s__sp7803
0 0 0 0 0 26 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__Anaerovorax s__sp31513
0 0 0 0 0 26 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Brachymonas s__denitrificans
0 0 0 0 0 26 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Erysipelotrichia o__Erysipelotrichales f__Erysipelotrichaceae g__NA s__sp36724
0 0 0 0 0 27 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadaceae g__NA s__sp65479_2
0 0 0 0 0 27 0 0 0 0 0 0 0 0 k__Archaea p__Euryarchaeota c__Thermoplasmata o__Thermoplasmatales f__NA g__NA s__sp1275
0 0 0 0 0 27 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Negativicutes o__Selenomonadales f__Veillonellaceae g__NA s__sp37039_2
0 0 0 0 0 28 0 0 0 0 0 0 0 0 k__Bacteria p__Tenericutes c__Mollicutes o__NA f__NA g__NA s__sp68302_2
0 0 0 0 0 28 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pseudomonadales f__Moraxellaceae g__Psychrobacter s__sp62723
0 0 0 0 0 28 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Propionibacteriaceae g__Propionibacterium s__propionicum
0 0 0 0 0 28 0 0 0 0 0 0 0 0 k__Bacteria p__Cyanobacteria c__NA o__NA f__NA g__NA s__sp23682_1
0 0 0 0 0 28 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pasteurellales f__Pasteurellaceae g__Haemophilus s__sp62184_2
0 0 0 0 29 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Tyzzerella s__sp33301_2
0 0 0 0 0 30 0 0 0 0 0 0 0 0 k__Bacteria p__Gracilibacteria c__NA o__NA f__NA g__NA s__sp38230_2
0 0 0 0 0 31 0 0 0 0 0 0 0 0 k__Bacteria p__Gracilibacteria c__NA o__NA f__NA g__Gracilibacteria s__bacterium_3
0 0 0 0 0 31 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Desulfuromonadales f__NA g__NA s__bacterium
0 0 0 0 0 31 0 0 0 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Leptotrichiaceae g__Leptotrichia s__sp37508_2
0 0 0 0 0 31 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Neisseriales f__Neisseriaceae g__Conchiformibius s__sp49784_5
0 0 0 0 0 31 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__Treponema s__medium-vincentii_3
0 0 0 0 0 32 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Propionibacteriaceae g__Propionibacterium s__acnes
0 0 0 0 0 32 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Brachymonas s__sp48857_3
0 0 0 0 0 32 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Prevotellaceae g__NA s__sp13774
0 0 0 0 0 32 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__sp13363_3
0 0 0 0 0 32 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Capnocytophaga s__sp16518
0 0 0 0 0 33 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Christensenellaceae g__NA s__sp30201
0 0 0 0 0 33 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Catonella s__sp32118-sp32120
0 0 0 0 0 33 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Paludibacter s__sp13190_2
0 0 0 0 0 33 0 0 0 0 0 0 0 0 k__Bacteria p__Spirochaetae c__Spirochaetes o__Spirochaetales f__Spirochaetaceae g__NA s__sp66653
0 0 0 0 0 34 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Peptostreptococcaceae g__Proteocatella s__sp34372
0 0 0 0 0 34 0 0 0 0 0 0 0 0 None p__mjm_pad_138 c__mjm_pad_139 o__mjm_pad_140 f__mjm_pad_141 g__mjm_pad_142 s__mjm_pad_143
0 0 0 0 0 36 0 0 0 0 0 0 0 0 k__Bacteria p__NA c__NA o__NA f__NA g__NA s__sp19816_5
0 0 0 0 0 36 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Prevotellaceae g__NA s__sp12884_2
0 0 0 0 0 36 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__sp13365_6
0 0 0 0 0 36 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XI g__Ezakiella s__sp31233_2
0 0 0 0 0 37 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__sp13365_7
0 0 0 0 0 37 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Peptostreptococcaceae g__NA s__sp34397_2
0 0 0 0 0 38 0 0 0 0 0 0 0 0 k__Bacteria p__NA c__NA o__NA f__NA g__NA s__sp19816_6
0 0 0 0 0 38 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Lampropedia s__sp49018_2
0 0 0 0 0 38 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadaceae g__NA s__sp65479_3
0 0 0 0 0 39 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Bacteroidaceae g__Bacteroides s__clarus_1
0 0 0 0 0 40 0 0 0 0 0 0 0 0 k__Bacteria p__Saccharibacteria c__NA o__NA f__NA g__NA s__sp66119
0 0 0 0 0 40 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Roseburia s__sp33201_2
0 0 0 0 0 40 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Bacteroidaceae g__Bacteroides s__sp12206_2
0 0 0 0 0 40 0 0 0 0 0 0 0 0 None p__mjm_pad_144 c__mjm_pad_145 o__mjm_pad_146 f__mjm_pad_147 g__mjm_pad_148 s__mjm_pad_149
0 0 0 0 0 41 0 0 0 0 0 0 0 0 k__Bacteria p__Chloroflexi c__Anaerolineae o__Anaerolineales f__Anaerolineaceae g__NA s__sp20572_4
0 0 0 0 0 41 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__NA s__sp31686
0 0 0 0 0 42 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Bacteroidaceae g__Bacteroides s__sp12206_3
0 0 0 0 0 42 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Proteiniphilum s__sp13394-sp13418
0 0 0 0 0 42 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Johnsonella s__sp32285
0 0 0 0 0 43 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Rikenellaceae g__NA s__sp14717_2
0 0 0 0 0 44 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Neisseriales f__Neisseriaceae g__Neisseria s__zoodegmatis
0 0 0 0 0 44 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XIII g__NA s__sp31699
0 0 0 0 0 45 0 0 0 0 0 0 0 0 k__Bacteria p__Chlorobi c__Chlorobia o__Chlorobiales f__NA g__NA s__sp20053_3
0 0 0 0 0 45 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Catonella s__sp32118_1
